distkm,solar_power,elevation_angle,bearing,speed_lim
125.2682,990.3794311342239,-0.0010403189135610648,142.7841142,130.0
126.5447,780.5059625725149,0.00973092938983807,136.90166519999997,130.0
127.8201,677.210590024173,-0.0014925168625849181,116.9046997,130.0
129.0921,652.1322128305437,-0.006478519337788805,98.19587271,130.0
130.36509999999998,445.30119584655813,0.0030574029949916146,96.88166374,130.0
131.6861,560.128782354355,0.003728290355889633,84.73393469,130.0
133.0321,786.8015511274338,0.004218128600778917,112.4802274,130.0
134.3701,1025.844293392181,-0.004262019313138898,133.19867140000002,130.0
135.7131,500.38612720966375,0.002479886010922289,156.35137869999997,130.0
137.0531,1211.2337934346197,-0.0035763880280498483,160.82188090000002,130.0
138.3931,719.6079053878789,0.004240308339663626,139.8701835,130.0
139.7581,390.8599339523315,0.01174021859676726,139.869502,130.0
141.1091,1028.7069377679834,-0.004998679083918072,145.738653,130.0
142.4741,1081.6751570420265,0.004994829114071966,145.738092,130.0
143.8471,944.3809880506994,-0.008169796415684423,145.73753090000002,130.0
145.24110000000005,1206.4529154185059,0.002472192632104026,132.6318229,130.0
146.6311,1060.3486257762906,-0.0059707143143225665,124.98579209999998,130.0
148.0201,1449.857135028839,0.01248026662566524,116.0136978,130.0
149.42110000000002,570.1034748322962,0.01868973940772438,116.012934,130.0
150.8121,439.7556554951667,-0.007874653689399255,115.7556768,130.0
152.20010000000005,453.8287706532485,-0.009207321501408272,154.10232659999997,130.0
153.5931,1203.756852692604,-0.0030713534507866673,167.3487071,130.0
154.9841,1087.953358771563,-0.0034487643282000847,167.348605,130.0
156.3741,472.1351206092836,0.004247153836749196,118.0684225,130.0
157.7651,1094.9605105032917,0.0042077591206902566,118.0676415,130.0
159.1551,1118.9300380144118,0.0065223736161301935,143.9880691,130.0
160.5491,522.0869673671725,0.004167557363820294,131.852651,130.0
161.9381,1223.4018520622253,0.0038254420305206737,130.1423218,130.0
163.33010000000004,844.2469982032771,0.013414170001165942,137.6448196,130.0
164.7251,897.3166837434768,0.018165406381771963,137.644102,130.0
166.1191,598.6682504671813,-0.008240403791079669,116.7533225,130.0
167.5101,517.0277455186845,-0.00970660714783853,151.2203552,130.0
168.8951,615.2768101663589,-0.008024968664536516,110.6575977,130.0
170.2821,520.2717721943858,-0.0026713219082693503,151.73516740000005,130.0
171.6721,991.2547054777143,0.004909788173701708,188.7294644,130.0
173.0601,883.3104177589423,0.02488533701821236,221.8538517,130.0
174.4491,930.2496446762084,-0.009742522415011116,172.1899363,130.0
175.85309999999996,363.6629783315659,0.03419192202271805,152.2104615,130.0
177.2761,429.0305998668671,-0.020061114001586843,120.7107683,130.0
178.7011,1089.7980633320813,0.006545262952076857,155.21891200000005,130.0
180.1281,1132.95207061851,-0.0013841113796121288,153.0802342,130.0
181.5481,1196.8031287307742,-0.0013303104828433887,114.6212238,130.0
182.9731,1061.079810764313,0.0128973266587556,116.963871,130.0
184.4001,593.5402530059816,0.021841599209480193,138.1288518,130.0
185.8231,525.6507174797059,-0.0020478116842057004,162.59563459999995,130.0
187.2371,310.8066562099457,0.0047281800415946255,179.44221069999998,130.0
188.6581,1166.108127897263,-0.0014739902766359285,195.6327731,130.0
190.0791,1139.253210945606,0.00750008589761597,194.2345177,130.0
191.4881,440.95746792411796,-0.007026659157928785,171.2868984,80.0
192.8951,398.16673189401615,-0.0030539419627060916,171.2868488,80.0
194.2591,846.2592688679697,0.00612148981172425,146.0444948,100.0
195.6581,1180.823869717121,-0.006742352869858732,146.0439322,100.0
197.0651,406.10631476640697,-0.005943894747661961,151.3436741,100.0
198.4731,1100.5299992260932,-0.0021425299602491274,142.35472030000003,100.0
199.8811,996.7673017644884,-0.0047659970811762785,155.7936775,100.0
201.2861,1034.130797985077,-0.0029661601267285107,131.7886739,100.0
202.6981,1143.7334885139467,0.010428362179490213,115.5092777,100.0
204.1031,1356.204536395073,-0.013047365276266973,96.45115462,100.0
205.5101,1191.4176742563247,0.00040711689293048445,96.4509112,100.0
206.9201,1042.6844851362705,0.006060937272173948,112.7659011,100.0
208.3251,1133.2886332349776,-0.0020754104009530717,138.5529072,100.0
209.7341,1270.465047356605,-0.0003171246167644526,138.90332,100.0
211.1421,989.7159280534981,0.007615241283466861,138.901888,130.0
212.5501,999.3783665094372,-0.0016668873766298212,136.9234947,130.0
213.9591,1123.7055002298357,-0.0054929393604136794,146.5195461,130.0
215.3711,1159.0270926249027,-0.002884883852296082,163.8060638,130.0
216.7751,1248.2339437217709,-0.006362033393951243,150.43437609999995,130.0
218.1841,1018.9733646211624,0.008479367674240422,124.930279,130.0
219.5921,1098.6648138484952,0.004165938399819772,124.9294317,130.0
220.9971,866.0336229286195,0.0051024579961556175,135.81259680000002,130.0
222.4111,765.7633572974204,0.009347446770886905,134.35175700000002,100.0
223.8191,925.002290834427,0.008883129617979523,134.1210209,100.0
225.2271,751.7876188188791,-0.023470015553018832,175.85153200000005,100.0
226.6301,836.8251434373853,-0.004206280110910341,146.0004828,100.0
228.0411,832.8939911251067,-0.0016877188794958624,112.2046025,100.0
229.4501,952.487978310585,-0.0006788138772839962,77.75450466,130.0
230.8561,1170.2190704103712,-0.003814281502224785,54.40273028,130.0
232.2651,989.0195320739749,-0.002553445621468445,101.279085,130.0
233.6721,504.0322822761535,0.00438553954584383,101.2786673,130.0
235.0801,1156.8346350822449,-0.004411299226704518,107.0545593,130.0
236.4911,1161.5720868988037,-0.00204660869460599,120.2177987,130.0
237.8971,600.9759092979431,-0.009484142369397092,135.0504576,130.0
239.3061,1011.8123064312936,-0.002576678470734351,136.1765237,130.0
240.7151,833.5180755548478,-0.00803567494178918,136.17575259999998,130.0
242.1211,835.3147863349918,0.0033534690081278495,126.2802207,130.0
243.5291,640.8927195968629,-0.0019973561507087008,116.1911125,130.0
244.9401,440.02441711127756,-0.0012869418125468796,121.4333449,130.0
246.3231,1060.4672289538385,-0.0031276845228151795,127.2102889,130.0
247.7491,1240.6931496515274,0.0031261919897022546,126.1822676,130.0
249.1601,587.6758724408149,0.001577272752974267,114.8901441,130.0
250.5711,936.3078407174946,-0.007612818698557921,112.3587775,130.0
251.9521,498.74587296581217,-0.005467467532346896,112.3580463,130.0
253.3631,566.7368034527301,-0.0009127638145507658,112.3565937,130.0
254.7611,1233.0045674648288,-0.006715690883324256,144.1664818,130.0
256.1701,1330.193775274277,0.008556839199657,141.13704740000003,130.0
257.5801,925.7928295526503,0.00768849857057459,115.55298159999998,130.0
258.98810000000003,1096.3265208015441,-0.0074083526746760425,124.2777711,130.0
260.3931,1103.7194072799687,-0.009239229122295106,130.5754619,130.0
261.8011,446.96681033516006,-0.0014143283183243181,133.4759186,130.0
263.1901,1103.4297555212975,0.004781446714832145,81.63471742,130.0
264.6071,893.2673572740553,0.004522029726917177,84.16645958,130.0
266.02509999999995,598.6171171951296,0.013336109820246642,115.3509626,130.0
267.4471,1063.8928071322443,-0.008898088642306807,104.7611621,130.0
268.8641,1096.4743224020003,-0.0004440372326372236,112.6248276,130.0
270.28110000000004,651.1636696243283,-0.010103773527832732,121.3857353,130.0
271.7001,1208.4907087868453,-0.0031627359660764643,121.3848746,130.0
273.1251,380.1663703501225,-0.0064399666190358825,143.42134819999995,130.0
274.5611,1328.6033727436213,-0.005147168332588868,142.22325990000004,130.0
275.98810000000003,2561.578722743034,0.001449560232087256,107.4682071,130.0
277.4221,1141.6353063831332,0.0025113754733708223,94.16349422,130.0
278.8331,1259.0087893114087,0.006133562912657021,94.16332982,130.0
280.2551,280.9697011744976,0.006684744379333307,111.9719929,130.0
281.6671,313.1698364429485,0.006047595960224157,134.5036115,130.0
283.0771,1102.189451480031,0.019983714169134536,128.8804797,130.0
284.4941,1574.6021369552611,-0.009117041812231969,119.8869167,130.0
285.91509999999994,287.1237354888917,0.007688684801099746,110.8903464,130.0
287.32810000000006,369.15741062164284,0.00593308961669968,108.261184,130.0
288.7531,1543.2511983428,-0.005467126511962796,131.76780290000002,130.0
290.16509999999994,966.145661751747,0.018153649437860665,138.8510236,130.0
291.5911,216.5724491930008,0.001262819595200761,127.0017861,130.0
293.00109999999995,1200.4107440156945,-0.007063522239713495,134.3585079,130.0
294.4261,718.1660056507587,-0.011444189553642826,126.4325031,130.0
295.8401,1136.9981343626978,-0.0008261735744044344,125.8173115,130.0
297.25610000000006,227.2986684017185,-0.006090282538543546,116.1971445,130.0
298.6971,1528.9357484259606,-0.0013908397693735547,97.30545285,130.0
300.13110000000006,1364.582564008415,-0.01362458179259044,149.36480759999995,130.0
301.56410000000005,554.1663246536256,0.005241881786137092,151.5702843,130.0
302.9991,1124.1516367184074,-0.005288161716030239,151.5698269,130.0
304.4331,1206.3506404170987,-0.008729757241964073,96.40193654,130.0
305.8771000000001,958.3999412937161,0.007475660528787308,117.48912479999998,130.0
307.3301,1000.8939085631373,-0.0070992383372757775,167.8981625,130.0
308.8501,1493.1703191928864,0.0007172751401491132,144.3593751,130.0
310.2121,1119.01169308573,-0.00014518281836318526,120.2895536,100.0
311.6631,1210.3731228251308,-0.0025609049460994324,148.4560063,100.0
313.0981000000001,1196.498594391346,-0.004175097064560599,142.6626023,80.0
314.4971000000001,1199.5093362054827,-0.004932351495302537,129.2721005,60.0
315.8541,-212.2706801085174,-0.000615347306267599,140.8547335,80.0
604.9291000000002,620.4137650061846,0.0004955411605105138,94.65923833,130.0
316.8540708347,208.43580605435366,0.0004969793887652475,141.2680123,80.0
317.0963490000001,975.8180111098291,-0.0013144552922970236,144.2211007,80.0
318.10368,1143.8240913463533,-0.0004913327001482328,171.15601840000005,100.0
319.32605,546.1560590972913,0.003556942630786417,165.7087317,100.0
320.6655100000001,1179.1977920861243,-0.000599607605861971,166.0510331,100.0
321.97035,1308.4874399290086,-0.0006523201153162158,165.2453031,100.0
322.9913600000001,1128.0968969917299,0.0008188254896174153,165.8863207,100.0
323.67617,872.5435698930024,0.0058970384311678,165.88618689999996,100.0
330.89192,1136.4607678341865,0.003458534011915293,166.7652279,110.0
326.7206900000001,563.3167253766056,0.004620308700657761,212.6285956,100.0
327.31248000000005,1270.3513624052998,0.009189831523015585,217.1227346,110.0
328.5825200000001,499.2808411884308,0.007769753096989772,168.8666948,110.0
329.90391,1198.9589021320344,0.0002262618113486413,166.7653446,110.0
331.30711,1197.730489915848,0.0034465719429016915,166.7651094,110.0
332.70947,478.06579268646215,0.0023319108306375518,163.05571650000005,110.0
334.11061,541.2920872364041,0.005978282832529185,135.8457346,130.0
335.2749100000001,1462.539098818779,0.010170795805009713,126.0445494,130.0
336.4506100000001,1904.6568403587344,0.0029919807802071766,126.0436443,130.0
337.82981,1113.0985892868043,0.01112258206056269,115.874378,130.0
339.37461,1069.4148992176056,-0.0035852024017277375,101.8339424,130.0
340.85491,1198.2608741602894,-0.005599394968728828,118.4423263,130.0
342.33531000000005,1222.0508699655534,-0.0034411374575356243,149.0699715,130.0
343.82011,463.27765164136895,0.004508965334544305,149.06944140000004,130.0
345.31621,1211.495734667659,0.0071780911379313375,149.06838059999995,130.0
346.8145100000001,1336.2049297237397,-0.006837089952284506,149.0678499,130.0
348.3161100000001,514.6861024608611,0.011441934260158814,167.17323340000004,130.0
349.8150100000001,1285.92891804266,-0.002274085145190595,167.1731209,130.0
351.31421,314.93324545192695,0.007055507722725741,167.1728957,130.0
352.81391,936.8261849069594,0.001210369616312807,167.17278480000004,130.0
354.31461,1253.189131177545,0.0029112746431114943,148.28728930000003,130.0
355.8147100000001,1074.8959924415947,-0.00494076074304849,148.28674640000003,130.0
357.31301,1044.138095041752,-0.00988619876215398,148.28564369999995,130.0
358.81171,1141.4946200551988,-0.0024363905885391563,148.1389562,130.0
360.31061,1324.06571781826,-0.0005086334873937726,148.1378441,130.0
361.80901,1295.2806030435563,0.005575606597598203,148.1372961,130.0
363.30891,684.4210809745794,0.003236214783972685,148.3295074,130.0
364.80711,1061.521523733139,-0.0012137697283321049,147.8150186,130.0
366.30671,1305.2354317016602,0.005574857156203046,148.3455172,130.0
367.80771,595.0586897120477,0.0021237702913200892,151.84196809999997,130.0
369.30801,368.788830564499,-0.0014048711013468476,122.7114712,130.0
370.80651,1163.963725667,-0.0018270714404335132,99.04294025,130.0
372.30621,1208.3282131555081,-0.0017288061058953273,161.9489599,130.0
373.82871,-25.578247995704412,0.00015061832398419355,162.31720769999995,130.0
375.25151000000005,814.3720307946204,0.005343363610111566,162.3167928,130.0
376.73771,882.5362655582428,-0.0042914155883270015,161.7006781,130.0
378.22971,1132.7612315587996,-0.004317683893005464,161.3514938,130.0
379.72761,1045.3938952885867,-0.00522164811614695,161.35126630000005,130.0
381.22341,341.2125199508671,-0.005764555481035609,162.77541589999996,130.0
382.72091,1139.491602300644,-0.002058040633595254,161.4079391,130.0
384.21821,535.9944433026312,-0.0009360557608039986,166.9946429,130.0
385.71431,1153.960826974392,-0.0015995248039183186,166.9945261,130.0
387.21271,476.26123536157604,-0.002614535953875734,152.7832334,130.0
388.70731,1271.184131797791,0.003785648180909736,139.0988274,130.0
390.20731,1224.3572836613657,-0.0030854235423848054,120.2532017,130.0
391.70421,422.1106544828415,0.0007458841558854668,120.2523134,130.0
393.20251,1129.7689078970252,-0.003406033081158572,150.8009233,130.0
394.69731,437.7087841205596,0.000457097840789998,150.8004304,130.0
396.19521,1100.9032050590513,-0.001423213205575909,150.79945159999997,130.0
397.6922100000001,1176.81946270895,7.231897114980097e-05,171.6349942,130.0
399.18761000000006,407.17911842536887,0.004476231772648022,147.06186609999997,130.0
400.68601,767.199926456452,-0.0018859534500627584,126.5412552,130.0
402.18491,384.7275840148927,-0.001183539843669316,126.5394387,130.0
403.60691,1054.059532360554,0.0010900345893794094,126.5385229,130.0
405.18471,1207.3467777295114,-0.00504561525027694,147.6532638,130.0
406.69211,298.0521407089234,0.002454900004126128,161.43509680000003,130.0
408.20071,397.92048520088224,-0.0028808460008990376,145.8526361,130.0
409.70981,1061.9548239347935,0.000834004113835472,131.28653219999998,130.0
411.21881,718.7402694587706,-0.004608052274361151,127.9889064,130.0
412.7273100000001,1050.2481793284414,-0.0003033921020601415,129.1194768,130.0
414.23441,1129.7370405693057,0.0023412428856400855,150.3080448,130.0
415.79431,1135.383866973877,0.0018518106917656135,147.3767605,130.0
417.27851,1072.4544498853684,-0.0022914961238969726,136.0978425,100.0
418.76151,311.5605633945463,0.0004702831750397845,136.0970116,100.0
420.21840999999995,-538.5241503238677,-0.0008936641179199627,136.0953613,60.0
421.70831,340.8493524122238,-0.005878558566707541,136.0945293,60.0
422.90980999999994,528.0084058899879,0.004066874457440146,136.093697,60.0
423.91200999999995,941.3624520838263,-0.002666276459657435,135.5692495,60.0
425.07800999999995,1181.5060478248597,0.004778677775696188,93.97481092,60.0
426.45700999999997,1054.8372377195358,0.004823368613467783,99.60851615,60.0
428.03700999999995,1017.5793270597457,0.005396774061097999,99.60774012,100.0
429.48900999999995,1066.5394206905362,0.004718532887349641,99.60734883,130.0
430.9970100000001,888.061144042015,-0.0037604184817535084,99.60695733,130.0
432.49900999999994,1104.6829890689853,-0.010071517039757701,99.60617947,130.0
433.9970100000001,909.0497167720791,0.005663194329498134,99.6057873,130.0
435.47801,891.3628675394059,0.0056069124792034975,85.93015508,130.0
437.00600999999995,1009.5017962932582,0.0028617296879324605,64.57432801,130.0
438.48600999999996,578.7316433105464,0.0013220362568170272,66.65309765,130.0
439.99100999999996,856.8691887414457,-3.9929700975443696e-05,78.64036703,130.0
441.45000999999996,1027.587580634117,-0.013155918122802179,97.23435207,130.0
442.93600999999995,1011.4913134459556,-0.0014287235231608825,106.6945753,130.0
444.41801,974.7157328081132,-0.006844881492343797,87.28178057,130.0
445.90300999999994,986.9976706266405,0.0040058515694001515,87.54312552,130.0
447.38701,975.894989002228,0.001598377412399791,108.98262,130.0
448.86900999999995,916.9005668325426,0.00531053772899831,113.579721,130.0
450.35600999999997,664.2535362577437,0.011473188012097065,107.8709463,130.0
451.84000999999995,948.297808570385,-0.003403603770648643,107.8702668,130.0
453.32401,1056.0872448182104,0.0059298063725559905,107.8689168,130.0
454.80901000000006,615.0768887082337,-0.0004184510866873533,107.8682361,130.0
456.29400999999996,669.7587694296836,-0.003526643763222212,107.8668838,130.0
457.77800999999994,1021.076913571358,0.0009122148413106332,107.866202,130.0
459.26101000000006,971.0215409679411,0.010351556138262498,102.6210275,130.0
460.74900999999994,832.0242092478277,-0.0056790251030966014,99.62228165,130.0
462.23100999999997,1080.5885250344277,-0.0023699530527812552,111.27929109999998,130.0
463.71500999999995,560.2238556652069,0.000985965111772183,118.1593247,130.0
465.20000999999996,934.5140115537639,0.006749563899682195,118.15752109999998,130.0
466.68501,1031.561923080444,0.00011921360212884274,118.1566186,130.0
468.17100999999997,842.1395179080963,-0.005112806861780271,107.6182824,130.0
469.65300999999994,981.482993177891,0.000775103960835428,107.6176129,130.0
471.13901,1070.3488588390053,-0.0011111569451183947,107.6162525,130.0
472.62300999999997,967.1338740968704,0.002255793545679565,107.6155819,130.0
474.10701000000006,917.1188117213252,-0.0010293978843742765,107.6142193,130.0
475.59200999999996,409.3408258228301,8.729932637755643e-05,107.6135476,130.0
477.07600999999994,562.5146718969343,-0.001441917396916371,107.6121827,130.0
478.56001,905.0540257978438,0.0014333036007025833,107.61150990000002,130.0
480.0450100000001,955.4238864440916,0.0005009581399114968,107.6101428,130.0
481.52900999999997,327.8643655500412,0.0007065335751576723,103.8597611,130.0
482.90700999999996,335.4653726615905,0.0013405507209232135,101.2639474,130.0
484.18800999999996,968.267897671461,0.0009617032163959752,101.2630116,130.0
485.56001,1055.2556606750486,0.0025751959108978864,101.2625433,130.0
486.95100999999994,461.94793047332746,0.00028778884899232515,101.2620817,130.0
488.35000999999994,331.1844070854188,-0.00012412022809742774,101.2611438,130.0
489.74100999999996,982.2810556545257,0.001115479767388093,101.3488806,130.0
491.13000999999997,850.732456613779,0.006165528137388845,101.3479349,130.0
492.52001000000007,954.2123604717252,-0.0023731006531135844,101.3474617,130.0
493.90901,308.1278215098381,-0.0009836890275653656,101.3469882,130.0
495.29900999999995,896.9735511550905,-0.0014388555538050632,101.3460475,80.0
496.70700999999997,857.8117263984682,-0.0018775651232463603,101.3455732,60.0
498.11100999999996,585.2715038051606,0.0016442905409056916,115.132258,80.0
499.25600999999995,264.5101652837992,-0.005979484280875727,115.7724409,80.0
500.35500999999994,285.11531773567276,0.004051017057263504,115.7715598,130.0
501.76401,895.4579834451677,-0.0024139284553683785,115.0566846,130.0
503.17301,625.3283716938496,-0.001682704444456214,133.5252061,130.0
504.58301000000006,729.4399774856566,0.004903368078251699,133.5242955,130.0
505.99900999999994,928.5665271644592,-0.006487732420456655,133.5233845,130.0
507.41200999999995,794.8214343395233,6.215449390438808e-05,132.81956340000002,130.0
508.82500999999996,973.9662822570801,0.0006912442635765457,132.8186426,130.0
510.24001,815.3231981735233,0.0021100632288265134,134.2034957,130.0
511.65401,863.271466436863,-0.0022033666606484834,134.2025903,130.0
513.06801,834.2534075120689,-0.002740891439030833,117.36530220000002,130.0
514.48101,885.8540510559085,-0.0018701317193065775,142.57180359999995,130.0
515.89301,854.5394613513945,0.003785808967208055,148.106505,130.0
517.30701,311.9596968851092,0.003111743563133315,129.0451567,130.0
518.72101,283.67592849159223,-0.0009173947214197552,154.87310390000005,130.0
520.13501,408.19667294406895,0.00019796074706047694,142.3888554,130.0
521.54801,870.7357241086961,0.0020902646131953934,142.3881082,130.0
522.9630099999999,799.1402713532451,-0.002449442168432007,128.396252,130.0
524.37601,794.2890932021141,0.0033864786324957603,128.6279662,130.0
525.7900099999999,305.51215021133396,-0.0006174216330012408,128.6269992,130.0
527.20201,93.66156945228613,0.001207930928084124,83.88345768,130.0
528.6170099999999,265.9163894486427,0.00014956303775407194,95.98014744,130.0
530.0310099999999,761.6239171943666,-0.0030195768197940455,95.97962648,130.0
531.4450099999999,838.270017832756,-0.0008106428210164362,95.97936382,130.0
532.8570100000002,943.9590215754511,0.0007743800151821346,111.6715798,130.0
534.27301,720.7227505658866,0.003724023180034425,119.1511484,130.0
535.6850099999999,628.7676695877315,0.0017863613434790388,121.6069228,130.0
537.10001,749.143815279484,-0.0028962419372059746,105.4822625,130.0
538.51301,699.3252642631531,-0.0012676107152484086,107.5967347,130.0
539.92601,857.0938292026518,-0.00020499270767353778,107.5960335,130.0
541.34001,868.053667819977,0.0008996713980014988,123.8066477,130.0
542.7470099999999,791.2121188178062,0.0013945575181334238,116.07169840000002,130.0
544.1560099999999,799.7433076391219,0.0012545214142594004,107.0659953,130.0
545.5650099999999,353.36339273071303,0.000620547258884744,109.4762517,130.0
546.97501,332.3019936618805,0.0012818875248020315,112.4337403,130.0
548.3860099999999,755.679882221222,-0.0008023543990481758,87.92046446,130.0
549.7940100000002,718.8428623738289,-0.00013383700204177003,87.92055742,130.0
551.2030100000002,804.1214603147507,0.00013562058114156156,88.14193592,130.0
552.6130099999999,573.2502561135295,0.0007675570123868461,88.14201837,130.0
554.0220099999999,581.3157364606857,-0.000598148331787317,47.86290922,130.0
555.43201,699.2257799639702,0.0007678900618357485,56.70732607,130.0
556.84101,451.60671994924587,-0.0002651593266457911,77.52144582,130.0
558.25101,419.7299028673176,0.0006896049970679195,87.90970937,130.0
559.6600099999999,254.41187123107875,5.05035485731008e-05,111.5593439,130.0
561.0700099999999,193.99017002677897,0.002223827114224517,122.6936762,130.0
